year,state,crime,count
2011,NT,Armed_robbery,50
2011,NT,Unarmed_robbery,55
2011,NT,Blackmail_extortion,0
2011,NT,Unlawful_entry_with_intent,3512
2011,NT,Involving_the_taking_of_property,1820
2011,NT,Other_unlawful_entry,1685
2011,NT,Motor_vehicle_theft,641
2011,NT,Other_theft,6242
2012,NT,Homicide_and_related_offences,21
2012,NT,Murder,21
2012,NT,Attempted_murder,0
2012,NT,Manslaughter,4
2012,NT,Assault,7111
2012,NT,Sexual_assault,325
2012,NT,Kidnapping_abduction,0
2012,NT,Robbery,110
2012,NT,Armed_robbery,60
2012,NT,Unarmed_robbery,50
2012,NT,Blackmail_extortion,4
2012,NT,Unlawful_entry_with_intent,4195
2012,NT,Involving_the_taking_of_property,2147
2012,NT,Other_unlawful_entry,2046
2012,NT,Motor_vehicle_theft,902
2012,NT,Other_theft,6366
2013,NT,Homicide_and_related_offences,25
2013,NT,Murder,17
2013,NT,Attempted_murder,0
2013,NT,Manslaughter,6
2013,NT,Assault,7967
2013,NT,Sexual_assault,366
2013,NT,Kidnapping_abduction,0
2013,NT,Robbery,96
2013,NT,Armed_robbery,32
2013,NT,Unarmed_robbery,63
2013,NT,Blackmail_extortion,0
2013,NT,Unlawful_entry_with_intent,3101
2013,NT,Involving_the_taking_of_property,1595
2013,NT,Other_unlawful_entry,1503
2013,NT,Motor_vehicle_theft,771
2013,NT,Other_theft,5736
2014,NT,Homicide_and_related_offences,13
2014,NT,Murder,9
2014,NT,Attempted_murder,3
2014,NT,Manslaughter,0
2014,NT,Assault,7251
2014,NT,Sexual_assault,401
2014,NT,Kidnapping_abduction,0
2014,NT,Robbery,115
2014,NT,Armed_robbery,49
2014,NT,Unarmed_robbery,69
2014,NT,Blackmail_extortion,4
2014,NT,Unlawful_entry_with_intent,3341
2014,NT,Involving_the_taking_of_property,1859
2014,NT,Other_unlawful_entry,1480
2014,NT,Motor_vehicle_theft,964
2014,NT,Other_theft,6347
2015,NT,Homicide_and_related_offences,16
2015,NT,Murder,10
2015,NT,Attempted_murder,3
2015,NT,Manslaughter,5
2015,NT,Assault,6987
2015,NT,Sexual_assault,401
2015,NT,Kidnapping_abduction,5
2015,NT,Robbery,130
2015,NT,Armed_robbery,65
2015,NT,Unarmed_robbery,69
2015,NT,Blackmail_extortion,3
2015,NT,Unlawful_entry_with_intent,3272
2015,NT,Involving_the_taking_of_property,1865
2015,NT,Other_unlawful_entry,1410
2015,NT,Motor_vehicle_theft,872
2015,NT,Other_theft,6416
2016,NT,Homicide_and_related_offences,8
2016,NT,Murder,0
2016,NT,Attempted_murder,3
2016,NT,Manslaughter,0
2016,NT,Assault,6832
2016,NT,Sexual_assault,378
2016,NT,Kidnapping_abduction,0
2016,NT,Robbery,100
2016,NT,Armed_robbery,34
2016,NT,Unarmed_robbery,64
2016,NT,Blackmail_extortion,0
2016,NT,Unlawful_entry_with_intent,3736
2016,NT,Involving_the_taking_of_property,1825
2016,NT,Other_unlawful_entry,1906
2016,NT,Motor_vehicle_theft,810
2016,NT,Other_theft,6662
2017,NT,Homicide_and_related_offences,8
2017,NT,Murder,4
2017,NT,Attempted_murder,0
2017,NT,Manslaughter,0
2017,NT,Assault,7715
2017,NT,Sexual_assault,426
2017,NT,Kidnapping_abduction,0
2017,NT,Robbery,101
2017,NT,Armed_robbery,49
2017,NT,Unarmed_robbery,51
2017,NT,Blackmail_extortion,0
2017,NT,Unlawful_entry_with_intent,4277
2017,NT,Involving_the_taking_of_property,2043
2017,NT,Other_unlawful_entry,2235
2017,NT,Motor_vehicle_theft,740
2017,NT,Other_theft,6417
2018,NT,Homicide_and_related_offences,9
2018,NT,Murder,5
2018,NT,Attempted_murder,0
2018,NT,Manslaughter,0
2018,NT,Assault,7365
2018,NT,Sexual_assault,360
2018,NT,Kidnapping_abduction,0
2018,NT,Robbery,131
2018,NT,Armed_robbery,48
2018,NT,Unarmed_robbery,82
2018,NT,Blackmail_extortion,0
2018,NT,Unlawful_entry_with_intent,4981
2018,NT,Involving_the_taking_of_property,2301
2018,NT,Other_unlawful_entry,2683
2018,NT,Motor_vehicle_theft,769
2018,NT,Other_theft,6426
2019,NT,Homicide_and_related_offences,11
2019,NT,Murder,10
2019,NT,Attempted_murder,0
2019,NT,Manslaughter,0
2019,NT,Assault,6730
2019,NT,Sexual_assault,354
2019,NT,Kidnapping_abduction,0
2019,NT,Robbery,147
2019,NT,Armed_robbery,66
2019,NT,Unarmed_robbery,78
2019,NT,Blackmail_extortion,3
2019,NT,Unlawful_entry_with_intent,4652
2019,NT,Involving_the_taking_of_property,2071
2019,NT,Other_unlawful_entry,2580
2019,NT,Motor_vehicle_theft,700
2019,NT,Other_theft,6285
2020,NT,Homicide_and_related_offences,12
2020,NT,Murder,3
2020,NT,Attempted_murder,5
2020,NT,Manslaughter,3
2020,NT,Assault,8200
2020,NT,Sexual_assault,370
2020,NT,Kidnapping_abduction,0
2020,NT,Robbery,170
2020,NT,Armed_robbery,80
2020,NT,Unarmed_robbery,89
2020,NT,Blackmail_extortion,3
2020,NT,Unlawful_entry_with_intent,3749
2020,NT,Involving_the_taking_of_property,1467
2020,NT,Other_unlawful_entry,2281
2020,NT,Motor_vehicle_theft,513
2020,NT,Other_theft,5289
2021,NT,Homicide_and_related_offences,13
2021,NT,Murder,3
2021,NT,Attempted_murder,8
2021,NT,Manslaughter,3
2021,NT,Assault,9054
2021,NT,Sexual_assault,355
2021,NT,Kidnapping_abduction,0
2021,NT,Robbery,223
2021,NT,Armed_robbery,93
2021,NT,Unarmed_robbery,125
2021,NT,Blackmail_extortion,6
2021,NT,Unlawful_entry_with_intent,4745
2021,NT,Involving_the_taking_of_property,2028
2021,NT,Other_unlawful_entry,2719
2021,NT,Motor_vehicle_theft,708
2021,NT,Other_theft,6503
1993,ACT,Homicide_and_related_offences,6
1993,ACT,Murder,0
1993,ACT,Attempted_murder,5
1993,ACT,Manslaughter,0
1993,ACT,Assault,20048.51563
1993,ACT,Sexual_assault,83
1993,ACT,Kidnapping_abduction,3
1993,ACT,Robbery,114
1993,ACT,Armed_robbery,52
1993,ACT,Unarmed_robbery,63
1993,ACT,Blackmail_extortion,0
1993,ACT,Unlawful_entry_with_intent,5698
1993,ACT,Involving_the_taking_of_property,24772.54297
1993,ACT,Other_unlawful_entry,9363.290039
1993,ACT,Motor_vehicle_theft,1679
1993,ACT,Other_theft,67008.5625
1994,ACT,Homicide_and_related_offences,6
1994,ACT,Murder,3
1994,ACT,Attempted_murder,4
1994,ACT,Manslaughter,0
1994,ACT,Assault,20048.51563
1994,ACT,Sexual_assault,102
1994,ACT,Kidnapping_abduction,0
1994,ACT,Robbery,129
1994,ACT,Armed_robbery,63
1994,ACT,Unarmed_robbery,66
1994,ACT,Blackmail_extortion,0
1994,ACT,Unlawful_entry_with_intent,4994
1994,ACT,Involving_the_taking_of_property,24772.54297
1994,ACT,Other_unlawful_entry,9363.290039
1994,ACT,Motor_vehicle_theft,1607
1994,ACT,Other_theft,67008.5625
1995,ACT,Homicide_and_related_offences,5
1995,ACT,Murder,0
1995,ACT,Attempted_murder,4
1995,ACT,Manslaughter,0
1995,ACT,Assault,20048.51563
1995,ACT,Sexual_assault,78
1995,ACT,Kidnapping_abduction,0
1995,ACT,Robbery,160
1995,ACT,Armed_robbery,77
1995,ACT,Unarmed_robbery,85
1995,ACT,Blackmail_extortion,0
1995,ACT,Unlawful_entry_with_intent,4873
1995,ACT,Involving_the_taking_of_property,3593
1995,ACT,Other_unlawful_entry,1274
1995,ACT,Motor_vehicle_theft,1556
1995,ACT,Other_theft,10322
1996,ACT,Homicide_and_related_offences,3
1996,ACT,Murder,0
1996,ACT,Attempted_murder,3
1996,ACT,Manslaughter,0
1996,ACT,Assault,1806
1996,ACT,Sexual_assault,118
1996,ACT,Kidnapping_abduction,3
1996,ACT,Robbery,208
1996,ACT,Armed_robbery,95
1996,ACT,Unarmed_robbery,111
1996,ACT,Blackmail_extortion,0
1996,ACT,Unlawful_entry_with_intent,4502
1996,ACT,Involving_the_taking_of_property,3229
1996,ACT,Other_unlawful_entry,1280
1996,ACT,Motor_vehicle_theft,1566
1996,ACT,Other_theft,10411
1997,ACT,Homicide_and_related_offences,6
1997,ACT,Murder,3
1997,ACT,Attempted_murder,0
1997,ACT,Manslaughter,0
1997,ACT,Assault,1689
1997,ACT,Sexual_assault,112
1997,ACT,Kidnapping_abduction,8
1997,ACT,Robbery,227
1997,ACT,Armed_robbery,116
1997,ACT,Unarmed_robbery,118
1997,ACT,Blackmail_extortion,4
1997,ACT,Unlawful_entry_with_intent,4391
1997,ACT,Involving_the_taking_of_property,3163
1997,ACT,Other_unlawful_entry,1231
1997,ACT,Motor_vehicle_theft,1569
1997,ACT,Other_theft,9328
1998,ACT,Homicide_and_related_offences,3
1998,ACT,Murder,0
1998,ACT,Attempted_murder,0
1998,ACT,Manslaughter,0
1998,ACT,Assault,1665
1998,ACT,Sexual_assault,84
1998,ACT,Kidnapping_abduction,3
1998,ACT,Robbery,289
1998,ACT,Armed_robbery,133
1998,ACT,Unarmed_robbery,156
1998,ACT,Blackmail_extortion,0
1998,ACT,Unlawful_entry_with_intent,5591
1998,ACT,Involving_the_taking_of_property,4077
1998,ACT,Other_unlawful_entry,1512
1998,ACT,Motor_vehicle_theft,2424
1998,ACT,Other_theft,10664
1999,ACT,Homicide_and_related_offences,3
1999,ACT,Murder,0
1999,ACT,Attempted_murder,3
1999,ACT,Manslaughter,0
1999,ACT,Assault,1684
1999,ACT,Sexual_assault,95
1999,ACT,Kidnapping_abduction,9
1999,ACT,Robbery,310
1999,ACT,Armed_robbery,118
1999,ACT,Unarmed_robbery,195
1999,ACT,Blackmail_extortion,3
1999,ACT,Unlawful_entry_with_intent,7317
1999,ACT,Involving_the_taking_of_property,6379
1999,ACT,Other_unlawful_entry,941
1999,ACT,Motor_vehicle_theft,3273
1999,ACT,Other_theft,11581
2000,ACT,Homicide_and_related_offences,3
2000,ACT,Murder,3
2000,ACT,Attempted_murder,0
2000,ACT,Manslaughter,0
2000,ACT,Assault,1744
2000,ACT,Sexual_assault,119
2000,ACT,Kidnapping_abduction,3
2000,ACT,Robbery,308
2000,ACT,Armed_robbery,115
2000,ACT,Unarmed_robbery,194
2000,ACT,Blackmail_extortion,3
2000,ACT,Unlawful_entry_with_intent,7625
2000,ACT,Involving_the_taking_of_property,6455
2000,ACT,Other_unlawful_entry,1173
2000,ACT,Motor_vehicle_theft,2817
2000,ACT,Other_theft,11723
2001,ACT,Homicide_and_related_offences,0
2001,ACT,Murder,0
2001,ACT,Attempted_murder,0
2001,ACT,Manslaughter,0
2001,ACT,Assault,1955
2001,ACT,Sexual_assault,179
2001,ACT,Kidnapping_abduction,5
2001,ACT,Robbery,253
2001,ACT,Armed_robbery,98
2001,ACT,Unarmed_robbery,155
2001,ACT,Blackmail_extortion,0
2001,ACT,Unlawful_entry_with_intent,5928
2001,ACT,Involving_the_taking_of_property,5053
2001,ACT,Other_unlawful_entry,880
2001,ACT,Motor_vehicle_theft,2383
2001,ACT,Other_theft,10119
2002,ACT,Homicide_and_related_offences,4
2002,ACT,Murder,3
2002,ACT,Attempted_murder,0
2002,ACT,Manslaughter,0
2002,ACT,Assault,1989
2002,ACT,Sexual_assault,184
2002,ACT,Kidnapping_abduction,13
2002,ACT,Robbery,209
2002,ACT,Armed_robbery,38
2002,ACT,Unarmed_robbery,177
2002,ACT,Blackmail_extortion,0
2002,ACT,Unlawful_entry_with_intent,6120
2002,ACT,Involving_the_taking_of_property,5279
2002,ACT,Other_unlawful_entry,839
2002,ACT,Motor_vehicle_theft,2060
2002,ACT,Other_theft,10203
2003,ACT,Homicide_and_related_offences,4
2003,ACT,Murder,3
2003,ACT,Attempted_murder,0
2003,ACT,Manslaughter,0
2003,ACT,Assault,2001
2003,ACT,Sexual_assault,167
2003,ACT,Kidnapping_abduction,3
2003,ACT,Robbery,199
2003,ACT,Armed_robbery,69
2003,ACT,Unarmed_robbery,136
2003,ACT,Blackmail_extortion,0
2003,ACT,Unlawful_entry_with_intent,5235
2003,ACT,Involving_the_taking_of_property,4563
2003,ACT,Other_unlawful_entry,679
2003,ACT,Motor_vehicle_theft,2496
2003,ACT,Other_theft,10960
2004,ACT,Homicide_and_related_offences,8
2004,ACT,Murder,0
2004,ACT,Attempted_murder,0
2004,ACT,Manslaughter,0
2004,ACT,Assault,1768
2004,ACT,Sexual_assault,223
2004,ACT,Kidnapping_abduction,7
2004,ACT,Robbery,215
2004,ACT,Armed_robbery,104
2004,ACT,Unarmed_robbery,111
2004,ACT,Blackmail_extortion,3
2004,ACT,Unlawful_entry_with_intent,5200
2004,ACT,Involving_the_taking_of_property,4591
2004,ACT,Other_unlawful_entry,611
2004,ACT,Motor_vehicle_theft,1668
2004,ACT,Other_theft,8409
2005,ACT,Homicide_and_related_offences,3
2005,ACT,Murder,3
2005,ACT,Attempted_murder,0
2005,ACT,Manslaughter,0
2005,ACT,Assault,1771
2005,ACT,Sexual_assault,166
2005,ACT,Kidnapping_abduction,0
2005,ACT,Robbery,248
2005,ACT,Armed_robbery,107
2005,ACT,Unarmed_robbery,134
2005,ACT,Blackmail_extortion,3
2005,ACT,Unlawful_entry_with_intent,4604
2005,ACT,Involving_the_taking_of_property,3945
2005,ACT,Other_unlawful_entry,657
2005,ACT,Motor_vehicle_theft,2043
2005,ACT,Other_theft,8507
2006,ACT,Homicide_and_related_offences,4
2006,ACT,Murder,3
2006,ACT,Attempted_murder,0
2006,ACT,Manslaughter,0
2006,ACT,Assault,1968
2006,ACT,Sexual_assault,216
2006,ACT,Kidnapping_abduction,4
2006,ACT,Robbery,259
2006,ACT,Armed_robbery,144
2006,ACT,Unarmed_robbery,117
2006,ACT,Blackmail_extortion,0
2006,ACT,Unlawful_entry_with_intent,4865
2006,ACT,Involving_the_taking_of_property,3606
2006,ACT,Other_unlawful_entry,1261
2006,ACT,Motor_vehicle_theft,2128
2006,ACT,Other_theft,8854
2007,ACT,Homicide_and_related_offences,6
2007,ACT,Murder,4
2007,ACT,Attempted_murder,4
2007,ACT,Manslaughter,0
2007,ACT,Assault,2195
2007,ACT,Sexual_assault,279
2007,ACT,Kidnapping_abduction,7
2007,ACT,Robbery,288
2007,ACT,Armed_robbery,121
2007,ACT,Unarmed_robbery,162
2007,ACT,Blackmail_extortion,0
2007,ACT,Unlawful_entry_with_intent,4136
2007,ACT,Involving_the_taking_of_property,3202
2007,ACT,Other_unlawful_entry,933
2007,ACT,Motor_vehicle_theft,1654
2007,ACT,Other_theft,9101
2008,ACT,Homicide_and_related_offences,8
2008,ACT,Murder,3
2008,ACT,Attempted_murder,0
2008,ACT,Manslaughter,0
2008,ACT,Assault,2336
2008,ACT,Sexual_assault,236
2008,ACT,Kidnapping_abduction,7
2008,ACT,Robbery,217
2008,ACT,Armed_robbery,81
2008,ACT,Unarmed_robbery,135
2008,ACT,Blackmail_extortion,3
2008,ACT,Unlawful_entry_with_intent,3875
2008,ACT,Involving_the_taking_of_property,2932
2008,ACT,Other_unlawful_entry,939
2008,ACT,Motor_vehicle_theft,1705
2008,ACT,Other_theft,9882
2009,ACT,Homicide_and_related_offences,3
2009,ACT,Murder,3
2009,ACT,Attempted_murder,0
2009,ACT,Manslaughter,0
2009,ACT,Assault,2257
2009,ACT,Sexual_assault,220
2009,ACT,Kidnapping_abduction,11
2009,ACT,Robbery,316
2009,ACT,Armed_robbery,126
2009,ACT,Unarmed_robbery,193
2009,ACT,Blackmail_extortion,0
2009,ACT,Unlawful_entry_with_intent,4868
2009,ACT,Involving_the_taking_of_property,3810
2009,ACT,Other_unlawful_entry,1056
2009,ACT,Motor_vehicle_theft,1920
2009,ACT,Other_theft,9493
2010,ACT,Homicide_and_related_offences,3
2010,ACT,Murder,3
2010,ACT,Attempted_murder,0
2010,ACT,Manslaughter,0
2010,ACT,Assault,2352
2010,ACT,Sexual_assault,193
2010,ACT,Kidnapping_abduction,0
2010,ACT,Robbery,277
2010,ACT,Armed_robbery,151
2010,ACT,Unarmed_robbery,128
2010,ACT,Blackmail_extortion,0
2010,ACT,Unlawful_entry_with_intent,4273
2010,ACT,Involving_the_taking_of_property,3227
2010,ACT,Other_unlawful_entry,1050
2010,ACT,Motor_vehicle_theft,1392
2010,ACT,Other_theft,12788
2011,ACT,Homicide_and_related_offences,3
2011,ACT,Murder,0
2011,ACT,Attempted_murder,3
2011,ACT,Manslaughter,0
2011,ACT,Assault,2237
2011,ACT,Sexual_assault,222
2011,ACT,Kidnapping_abduction,4
2011,ACT,Robbery,232
2011,ACT,Armed_robbery,119
2011,ACT,Unarmed_robbery,110
2011,ACT,Blackmail_extortion,0
2011,ACT,Unlawful_entry_with_intent,2725
2011,ACT,Involving_the_taking_of_property,1983
2011,ACT,Other_unlawful_entry,741
2011,ACT,Motor_vehicle_theft,816
2011,ACT,Other_theft,9784
2012,ACT,Homicide_and_related_offences,4
2012,ACT,Murder,3
2012,ACT,Attempted_murder,0
2012,ACT,Manslaughter,5
2012,ACT,Assault,2025
2012,ACT,Sexual_assault,202
2012,ACT,Kidnapping_abduction,6
2012,ACT,Robbery,216
2012,ACT,Armed_robbery,125
2012,ACT,Unarmed_robbery,95
2012,ACT,Blackmail_extortion,0
2012,ACT,Unlawful_entry_with_intent,2387
2012,ACT,Involving_the_taking_of_property,1725
2012,ACT,Other_unlawful_entry,666
2012,ACT,Motor_vehicle_theft,969
2012,ACT,Other_theft,9612
2013,ACT,Homicide_and_related_offences,3
2013,ACT,Murder,0
2013,ACT,Attempted_murder,0
2013,ACT,Manslaughter,0
2013,ACT,Assault,1840
2013,ACT,Sexual_assault,237
2013,ACT,Kidnapping_abduction,6
2013,ACT,Robbery,161
2013,ACT,Armed_robbery,74
2013,ACT,Unarmed_robbery,84
2013,ACT,Blackmail_extortion,0
2013,ACT,Unlawful_entry_with_intent,2078
2013,ACT,Involving_the_taking_of_property,1458
2013,ACT,Other_unlawful_entry,621
2013,ACT,Motor_vehicle_theft,676
2013,ACT,Other_theft,9367
2014,ACT,Homicide_and_related_offences,4
2014,ACT,Murder,4
2014,ACT,Attempted_murder,0
2014,ACT,Manslaughter,0
2014,ACT,Assault,1728
2014,ACT,Sexual_assault,203
2014,ACT,Kidnapping_abduction,4
2014,ACT,Robbery,168
2014,ACT,Armed_robbery,95
2014,ACT,Unarmed_robbery,75
2014,ACT,Blackmail_extortion,0
2014,ACT,Unlawful_entry_with_intent,2240
2014,ACT,Involving_the_taking_of_property,1513
2014,ACT,Other_unlawful_entry,726
2014,ACT,Motor_vehicle_theft,753
2014,ACT,Other_theft,8920
2015,ACT,Homicide_and_related_offences,7
2015,ACT,Murder,4
2015,ACT,Attempted_murder,0
2015,ACT,Manslaughter,0
2015,ACT,Assault,1919
2015,ACT,Sexual_assault,240
2015,ACT,Kidnapping_abduction,4
2015,ACT,Robbery,136
2015,ACT,Armed_robbery,87
2015,ACT,Unarmed_robbery,54
2015,ACT,Blackmail_extortion,5
2015,ACT,Unlawful_entry_with_intent,2492
2015,ACT,Involving_the_taking_of_property,1776
2015,ACT,Other_unlawful_entry,721
2015,ACT,Motor_vehicle_theft,978
2015,ACT,Other_theft,10864
2016,ACT,Homicide_and_related_offences,5
2016,ACT,Murder,3
2016,ACT,Attempted_murder,0
2016,ACT,Manslaughter,0
2016,ACT,Assault,2327
2016,ACT,Sexual_assault,272
2016,ACT,Kidnapping_abduction,3
2016,ACT,Robbery,176
2016,ACT,Armed_robbery,98
2016,ACT,Unarmed_robbery,76
2016,ACT,Blackmail_extortion,11
2016,ACT,Unlawful_entry_with_intent,2310
2016,ACT,Involving_the_taking_of_property,1605
2016,ACT,Other_unlawful_entry,706
2016,ACT,Motor_vehicle_theft,967
2016,ACT,Other_theft,9405
2017,ACT,Homicide_and_related_offences,12
2017,ACT,Murder,0
2017,ACT,Attempted_murder,5
2017,ACT,Manslaughter,0
2017,ACT,Assault,2364
2017,ACT,Sexual_assault,266
2017,ACT,Kidnapping_abduction,3
2017,ACT,Robbery,224
2017,ACT,Armed_robbery,123
2017,ACT,Unarmed_robbery,103
2017,ACT,Blackmail_extortion,13
2017,ACT,Unlawful_entry_with_intent,2598
2017,ACT,Involving_the_taking_of_property,1843
2017,ACT,Other_unlawful_entry,753
2017,ACT,Motor_vehicle_theft,1410
2017,ACT,Other_theft,9512
2018,ACT,Homicide_and_related_offences,4
2018,ACT,Murder,6
2018,ACT,Attempted_murder,0
2018,ACT,Manslaughter,0
2018,ACT,Assault,2343
2018,ACT,Sexual_assault,278
2018,ACT,Kidnapping_abduction,6
2018,ACT,Robbery,223
2018,ACT,Armed_robbery,123
2018,ACT,Unarmed_robbery,108
2018,ACT,Blackmail_extortion,12
2018,ACT,Unlawful_entry_with_intent,2205
2018,ACT,Involving_the_taking_of_property,1561
2018,ACT,Other_unlawful_entry,650
2018,ACT,Motor_vehicle_theft,1128
2018,ACT,Other_theft,8625
2019,ACT,Homicide_and_related_offences,6
2019,ACT,Murder,0
2019,ACT,Attempted_murder,4
2019,ACT,Manslaughter,0
2019,ACT,Assault,2399
2019,ACT,Sexual_assault,327
2019,ACT,Kidnapping_abduction,7
2019,ACT,Robbery,236
2019,ACT,Armed_robbery,121
2019,ACT,Unarmed_robbery,109
2019,ACT,Blackmail_extortion,6
2019,ACT,Unlawful_entry_with_intent,2616
2019,ACT,Involving_the_taking_of_property,1814
2019,ACT,Other_unlawful_entry,808
2019,ACT,Motor_vehicle_theft,1145
2019,ACT,Other_theft,8707
2020,ACT,Homicide_and_related_offences,4
2020,ACT,Murder,3
2020,ACT,Attempted_murder,0
2020,ACT,Manslaughter,0
2020,ACT,Assault,2215
2020,ACT,Sexual_assault,289
2020,ACT,Kidnapping_abduction,3
2020,ACT,Robbery,152
2020,ACT,Armed_robbery,58
2020,ACT,Unarmed_robbery,91
2020,ACT,Blackmail_extortion,3
2020,ACT,Unlawful_entry_with_intent,1975
2020,ACT,Involving_the_taking_of_property,1207
2020,ACT,Other_unlawful_entry,773
2020,ACT,Motor_vehicle_theft,1122
2020,ACT,Other_theft,6992
2021,ACT,Homicide_and_related_offences,12
2021,ACT,Murder,3
2021,ACT,Attempted_murder,3
2021,ACT,Manslaughter,3
2021,ACT,Assault,2314
2021,ACT,Sexual_assault,341
2021,ACT,Kidnapping_abduction,0
2021,ACT,Robbery,171
2021,ACT,Armed_robbery,90
2021,ACT,Unarmed_robbery,85
2021,ACT,Blackmail_extortion,8
2021,ACT,Unlawful_entry_with_intent,1911
2021,ACT,Involving_the_taking_of_property,1212
2021,ACT,Other_unlawful_entry,701
2021,ACT,Motor_vehicle_theft,1276
2021,ACT,Other_theft,7733
